,Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Year,Latitude,Longitude,Geoid
11068,M181520,100 Block Of Bacon  Street,San Francisco,CA,94134.0,05/29/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/24/2023,9.0,Portola,"(37.727556425361705, -122.40411484349629)",2018,37.727556425361705, -122.40411484349629,06075025702
11129,M171916,500 Block Of Buchanan  Street,San Francisco,CA,94102.0,08/14/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/09/2022,5.0,Hayes Valley,"(37.77509634762272, -122.42760920185233)",2017,37.77509634762272, -122.42760920185233,06075016300
11149,M171914,500 Block Of Bella Vista  Way,San Francisco,CA,94127.0,08/10/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/08/2022,7.0,West of Twin Peaks,"(37.73479435017299, -122.45130963553264)",2017,37.73479435017299, -122.45130963553264,06075030700
11306,M170414,600 Block Of 44th  Avenue,San Francisco,CA,94121.0,02/24/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/25/2022,1.0,Outer Richmond,"(37.77630233568768, -122.50495344959411)",2017,37.77630233568768, -122.50495344959411,06075047901
11472,M181514,900 Block Of Union  Street,San Francisco,CA,94133.0,05/15/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/06/2023,3.0,Russian Hill,"(37.799706338787566, -122.41549370637637)",2018,37.799706338787566, -122.41549370637637,06075010300
11474,M181513,2300 Block Of Bryant  Street,San Francisco,CA,94110.0,05/14/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/13/2023,9.0,Mission,"(37.756798160394425, -122.40945525050917)",2018,37.756798160394425, -122.40945525050917,06075022803
11479,M181624,2200 Block Of 22nd  Avenue,San Francisco,CA,94116.0,05/21/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/10/2023,4.0,Sunset/Parkside,"(37.745709758265036, -122.479031653533)",2018,37.745709758265036, -122.479031653533,06075032801
11550,M170311,1000 Block Of 14th  Street,San Francisco,CA,94114.0,02/14/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/14/2022,8.0,Castro/Upper Market,"(37.767135531593745, -122.43774315786432)",2017,37.767135531593745, -122.43774315786432,06075017000
11588,M170601,1500 Block Of Grant  Avenue,San Francisco,CA,94133.0,03/15/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,05/13/2022,3.0,North Beach,"(37.80124843366883, -122.40777592927581)",2017,37.80124843366883, -122.40777592927581,06075010600
11761,M170060,2700 Block Of Pine  Street,San Francisco,CA,94115.0,01/12/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03/12/2022,2.0,Pacific Heights,"(37.78706062829049, -122.44109375440178)",2017,37.78706062829049, -122.44109375440178,06075015300
11764,M171771,1300 Block Of 40th  Avenue,San Francisco,CA,94122.0,07/13/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,09/10/2022,4.0,Sunset/Parkside,"(37.761635942142334, -122.49963112223557)",2017,37.761635942142334, -122.49963112223557,06075035100
12241,M171070,100 Block Of Gaven  Street,San Francisco,CA,94134.0,04/28/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/25/2022,9.0,Portola,"(37.73332302597305, -122.4085946881885)",2017,37.73332302597305, -122.4085946881885,06075025701
12271,M171077,400 Block Of 28th  Avenue,San Francisco,CA,94121.0,05/03/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/27/2022,1.0,Outer Richmond,"(37.780913956844174, -122.48794636978995)",2017,37.780913956844174, -122.48794636978995,06075042700
12492,M171401,2700 Block Of San Bruno  Avenue,San Francisco,CA,94134.0,05/26/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/24/2022,9.0,Portola,"(37.72705074660702, -122.40328182071414)",2017,37.72705074660702, -122.40328182071414,06075025702
12577,M181519,2300 Block Of Bryant  Street,San Francisco,CA,94110.0,05/25/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/19/2023,9.0,Mission,"(37.756798160394425, -122.40945525050917)",2018,37.756798160394425, -122.40945525050917,06075022803
12579,M181628,2900 Block Of Franklin  Street,San Francisco,CA,94123.0,05/23/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/17/2023,2.0,Marina,"(37.80157496720597, -122.42634704460313)",2018,37.80157496720597, -122.42634704460313,06075012901
12584,M181515,500 Block Of 36th  Avenue,San Francisco,CA,94121.0,05/16/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/10/2023,1.0,Outer Richmond,"(37.77858614352037, -122.49652072205475)",2018,37.77858614352037, -122.49652072205475,06075047802
12586,M181391,0 Block Of Alta  Street,San Francisco,CA,94133.0,05/02/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/29/2023,3.0,North Beach,"(37.801624497808525, -122.40401479746467)",2018,37.801624497808525, -122.40401479746467,06075010400
12588,M181399,300 Block Of 28th  Avenue,San Francisco,CA,94121.0,05/04/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/01/2023,1.0,Outer Richmond,"(37.78280273066265, -122.48822032671833)",2018,37.78280273066265, -122.48822032671833,06075042700
12594,M181394,2000 Block Of 20th  Avenue,San Francisco,CA,94116.0,05/03/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/30/2023,4.0,Sunset/Parkside,"(37.74953353388782, -122.477149351811)",2018,37.74953353388782, -122.477149351811,06075032801
12678,M181626,500 Block Of Naples  Street,San Francisco,CA,94112.0,05/21/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/17/2023,11.0,Excelsior,"(37.720105430381324, -122.43185435703286)",2018,37.720105430381324, -122.43185435703286,06075026001
12680,M181392,1900 Block Of San Jose  Avenue,San Francisco,CA,94112.0,05/03/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/27/2023,11.0,Outer Mission,"(37.725359913520364, -122.4426690879814)",2018,37.725359913520364, -122.4426690879814,06075025500
12684,M181516,4200 Block Of Mission  Street,San Francisco,CA,94112.0,05/25/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/17/2023,11.0,Outer Mission,"(37.72959680824884, -122.43058190418999)",2018,37.72959680824884, -122.43058190418999,06075025500
12689,M181509,4200 Block Of Mission  Street,San Francisco,CA,94112.0,05/11/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/03/2023,11.0,Outer Mission,"(37.72959680824884, -122.43058190418999)",2018,37.72959680824884, -122.43058190418999,06075025500
12750,M170413,0 Block Of Putnam  Street,San Francisco,CA,94110.0,02/24/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/23/2022,9.0,Bernal Heights,"(37.73897013989709, -122.41073715121414)",2017,37.73897013989709, -122.41073715121414,06075025402
12825,M181630,600 Block Of Teresita  Boulevard,San Francisco,CA,94127.0,05/24/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03/17/2023,7.0,West of Twin Peaks,"(37.73645916530196, -122.44584029728887)",2018,37.73645916530196, -122.44584029728887,06075030700
12830,M181397,100 Block Of Venus  Street,San Francisco,CA,94124.0,05/04/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/29/2023,10.0,Bayview Hunters Point,"(37.730736507827224, -122.39784458280242)",2018,37.730736507827224, -122.39784458280242,06075023003
12857,M181833,0 Block Of Avalon  Avenue,San Francisco,CA,94112.0,06/11/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/06/2023,11.0,Excelsior,"(37.727426934494055, -122.4321430014902)",2018,37.727426934494055, -122.4321430014902,06075026001
12859,M181721,300 Block Of Bartlett  Street,San Francisco,CA,94110.0,05/31/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/24/2023,9.0,Mission,"(37.75136772260972, -122.41954748942733)",2018,37.75136772260972, -122.41954748942733,06075020900
12860,M181724,1300 Block Of Alabama  Street,San Francisco,CA,94110.0,06/06/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/31/2023,9.0,Mission,"(37.75028689874878, -122.41080333339201)",2018,37.75028689874878, -122.41080333339201,06075022902
12866,M181756,3600 Block Of 22nd  Street,San Francisco,CA,94114.0,06/08/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/04/2023,8.0,Noe Valley,"(37.75480962823458, -122.42828743573473)",2018,37.75480962823458, -122.42828743573473,06075021100
12875,M181862,2400 Block Of 37th  Avenue,San Francisco,CA,94116.0,06/18/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/29/2023,4.0,Sunset/Parkside,"(37.7412636784442, -122.49498366833149)",2018,37.7412636784442, -122.49498366833149,06075035300
12876,M181835,100 Block Of Steiner  Street,San Francisco,CA,94117.0,06/12/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/10/2023,8.0,Haight Ashbury,"(37.770259234014254, -122.43183229937026)",2018,37.770259234014254, -122.43183229937026,06075016700
12881,M181834,100 Block Of Sadowa  Street,San Francisco,CA,94112.0,06/11/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/12/2023,11.0,Oceanview/Merced/Ingleside,"(37.712362623140855, -122.45753097584297)",2018,37.712362623140855, -122.45753097584297,06075031400
12883,M181942,100 Block Of 21st  Avenue,San Francisco,CA,94121.0,06/27/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/25/2023,1.0,Outer Richmond,"(37.785008443501106, -122.48072360771293)",2018,37.785008443501106, -122.48072360771293,06075042601
12884,M181725,1300 Block Of Alabama  Street,San Francisco,CA,94110.0,06/07/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/31/2023,9.0,Mission,"(37.75029519368276, -122.41066537634075)",2018,37.75029519368276, -122.41066537634075,06075022902
12887,M181839,400 Block Of Detroit  Street,San Francisco,CA,94131.0,06/15/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/12/2023,7.0,West of Twin Peaks,"(37.73129359615083, -122.44436660788608)",2018,37.73129359615083, -122.44436660788608,06075031100
12890,M181758,800 Block Of Clayton  Street,San Francisco,CA,94117.0,06/08/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/04/2023,5.0,Haight Ashbury,"(37.765614199735744, -122.44766089640581)",2018,37.765614199735744, -122.44766089640581,06075017101
12891,M181864,100 Block Of Bertita  Street,San Francisco,CA,94112.0,06/19/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/17/2023,11.0,Outer Mission,"(37.71874685125688, -122.44040641854933)",2018,37.71874685125688, -122.44040641854933,06075026100
12895,M181759,1500 Block Of Lake  Street,San Francisco,CA,94118.0,06/08/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/03/2023,2.0,Seacliff,"(37.78620969174518, -122.47604385105801)",2018,37.78620969174518, -122.47604385105801,06075042800
12899,M181836,100 Block Of Laura  Street,San Francisco,CA,94112.0,06/12/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/04/2023,11.0,Outer Mission,"(37.71116987942805, -122.45185587858035)",2018,37.71116987942805, -122.45185587858035,06075026200
12901,M181841,1400 Block Of Leavenworth  Street,San Francisco,CA,94109.0,06/18/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/17/2023,3.0,Nob Hill,"(37.79434348343556, -122.41631390217006)",2018,37.79434348343556, -122.41631390217006,06075010800
12948,M170923,200 Block Of Oxford  Street,San Francisco,CA,94134.0,04/07/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/04/2022,9.0,Excelsior,"(37.72675189035387, -122.41970032895227)",2017,37.72675189035387, -122.41970032895227,06075025600
13004,M172122,1900 Block Of Turk  Street,San Francisco,CA,94115.0,08/21/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/16/2022,5.0,Western Addition,"(37.7792650357859, -122.44149494103476)",2017,37.7792650357859, -122.44149494103476,06075015802
13009,M172269,900 Block Of Broderick  Street,San Francisco,CA,94115.0,09/01/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/27/2022,5.0,Western Addition,"(37.778966529962, -122.44037340777366)",2017,37.778966529962, -122.44037340777366,06075015802
13183,M181940,1500 Block Of 41st  Avenue,San Francisco,CA,94122.0,06/26/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/19/2023,4.0,Sunset/Parkside,"(37.75786442097295, -122.50030137724585)",2018,37.75786442097295, -122.50030137724585,06075035100
13186,M181865,100 Block Of 21st  Avenue,San Francisco,CA,94121.0,06/20/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/18/2023,1.0,Outer Richmond,"(37.785008443501106, -122.48072360771293)",2018,37.785008443501106, -122.48072360771293,06075042601
13191,M181711,500 Block Of Vermont  Street,San Francisco,CA,94107.0,05/30/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/29/2023,10.0,Potrero Hill,"(37.76274334217881, -122.40438426497776)",2018,37.76274334217881, -122.40438426497776,06075022704
13198,M181870,0 Block Of Harvard  Street,San Francisco,CA,94134.0,06/25/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/07/2023,9.0,Excelsior,"(37.728571632311485, -122.42154325224088)",2018,37.728571632311485, -122.42154325224088,06075025600
13202,M181723,800 Block Of Stanyan  Street,San Francisco,CA,94117.0,06/01/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/30/2023,5.0,Haight Ashbury,"(37.7668463317979, -122.45300118169601)",2018,37.7668463317979, -122.45300118169601,06075017102
13205,M181863,1700 Block Of 36th  Avenue,San Francisco,CA,94122.0,06/19/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/17/2023,4.0,Sunset/Parkside,"(37.75437238799338, -122.49468660654236)",2018,37.75437238799338, -122.49468660654236,06075032902
13363,M170978,600 Block Of Morse  Street,San Francisco,CA,94112.0,04/11/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,05/31/2022,11.0,Excelsior,"(37.711329110737516, -122.44511570743764)",2017,37.711329110737516, -122.44511570743764,06075026303
13473,M171557,700 Block Of 17th  Avenue,San Francisco,CA,94121.0,06/12/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/07/2022,1.0,Outer Richmond,"(37.773892009183974, -122.47575137631013)",2017,37.773892009183974, -122.47575137631013,06075047600
13613,M171676,700 Block Of 18th  Avenue,San Francisco,CA,94121.0,07/03/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,09/01/2022,1.0,Outer Richmond,"(37.77384899831306, -122.47669279550452)",2017,37.77384899831306, -122.47669279550452,06075047600
13980,M181868,2600 Block Of Mcallister  Street,San Francisco,CA,94118.0,06/22/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/14/2023,1.0,Lone Mountain/USF,"(37.77549301378094, -122.45594599815634)",2018,37.77549301378094, -122.45594599815634,06075015600
14047,M181842,100 Block Of Anderson  Street,San Francisco,CA,94110.0,06/18/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/14/2023,9.0,Bernal Heights,"(37.740975191012375, -122.41505231342745)",2018,37.740975191012375, -122.41505231342745,06075025200
14054,M181867,2600 Block Of Mcallister  Street,San Francisco,CA,94118.0,06/22/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/14/2023,1.0,Lone Mountain/USF,"(37.77549301378094, -122.45594599815634)",2018,37.77549301378094, -122.45594599815634,06075015600
14317,M171674,2500 Block Of 30th  Avenue,San Francisco,CA,94116.0,06/29/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/28/2022,4.0,Sunset/Parkside,"(37.73973131410786, -122.48735073318085)",2017,37.73973131410786, -122.48735073318085,06075033000
14553,M171670,4000 Block Of Mission  Street,San Francisco,CA,94112.0,06/22/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/19/2022,9.0,Bernal Heights,"(37.732174584976555, -122.42779351441527)",2017,37.732174584976555, -122.42779351441527,06075025403
14702,M171566,600 Block Of Chestnut  Street,San Francisco,CA,94133.0,06/19/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/13/2022,3.0,North Beach,"(37.80359763796398, -122.41403839437892)",2017,37.80359763796398, -122.41403839437892,06075010400
14803,M171404,2400 Block Of San Bruno  Avenue,San Francisco,CA,94134.0,05/30/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/17/2022,9.0,Portola,"(37.73079459202174, -122.40483042115397)",2017,37.73079459202174, -122.40483042115397,06075025702
15023,M170415,2300 Block Of 21st  Avenue,San Francisco,CA,94116.0,02/27/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/25/2022,4.0,Sunset/Parkside,"(37.743885940829976, -122.4779705931729)",2017,37.743885940829976, -122.4779705931729,06075032801
15132,M170138,200 Block Of Prospect  Avenue,San Francisco,CA,94110.0,01/30/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03/22/2022,9.0,Bernal Heights,"(37.74210107066226, -122.41971223581045)",2017,37.74210107066226, -122.41971223581045,06075025300
15282,M171556,1500 Block Of 24th  Avenue,San Francisco,CA,94122.0,06/12/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/07/2022,4.0,Sunset/Parkside,"(37.758666420859896, -122.48208675819848)",2017,37.758666420859896, -122.48208675819848,06075032602
15835,M171552,100 Block Of Woolsey  Street,San Francisco,CA,94124.0,06/07/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/04/2022,9.0,Portola,"(37.72505313773305, -122.4030791991151)",2017,37.72505313773305, -122.4030791991151,06075025800
15960,M170312,2900 Block Of Clay  Street,San Francisco,CA,94115.0,02/15/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/15/2022,2.0,Pacific Heights,"(37.789821884951586, -122.44165178951604)",2017,37.789821884951586, -122.44165178951604,06075013400
16107,M172272,600 Block Of Morse  Street,San Francisco,CA,94112.0,09/07/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11/02/2022,11.0,Excelsior,"(37.711431629391676, -122.4451653918835)",2017,37.711431629391676, -122.4451653918835,06075026303
16237,M171348,100 Block Of Guerrero  Street,San Francisco,CA,94103.0,05/25/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/17/2022,8.0,Mission,"(37.76856155921757, -122.42458408622828)",2017,37.76856155921757, -122.42458408622828,06075020200
16594,M171066,1100 Block Of Hollister  Avenue,San Francisco,CA,94124.0,04/27/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/25/2022,10.0,Bayview Hunters Point,"(37.720315502199576, -122.39331339442553)",2017,37.720315502199576, -122.39331339442553,06075023400
17344,M171572,400 Block Of Rolph  Street,San Francisco,CA,94112.0,06/21/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/13/2022,11.0,Excelsior,"(37.712688243376554, -122.4345799043739)",2017,37.712688243376554, -122.4345799043739,06075026302
17442,M170141,600 Block Of Spruce  Street,San Francisco,CA,94118.0,02/02/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/02/2022,2.0,Presidio Heights,"(37.78287729286783, -122.45347886643872)",2017,37.78287729286783, -122.45347886643872,06075015400
17781,M171346,100 Block Of Lexington  Street,San Francisco,CA,94110.0,05/22/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/16/2022,9.0,Mission,"(37.76095168773402, -122.420667147328)",2017,37.76095168773402, -122.420667147328,06075020800
18015,M171774,0 Block Of Whittier  Street,San Francisco,CA,94112.0,07/17/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,09/05/2022,11.0,Excelsior,"(37.709580453567426, -122.4480242493692)",2017,37.709580453567426, -122.4480242493692,06075026303
18114,M170066,1300 Block Of 24th  Avenue,San Francisco,CA,94122.0,01/18/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03/19/2022,4.0,Sunset/Parkside,"(37.76239816506313, -122.48234823361857)",2017,37.76239816506313, -122.48234823361857,06075032601
18431,M170132,3100 Block Of Lincoln  Way,San Francisco,CA,94122.0,01/18/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03/13/2022,4.0,Sunset/Parkside,"(37.76471341478429, -122.49171375288121)",2017,37.76471341478429, -122.49171375288121,06075032700
18728,M172342,200 Block Of 2nd  Avenue,San Francisco,CA,94118.0,09/20/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11/19/2022,1.0,Inner Richmond,"(37.78406830168709, -122.46027249627181)",2017,37.78406830168709, -122.46027249627181,06075040100
18749,M170059,200 Block Of 2nd  Avenue,San Francisco,CA,94118.0,01/12/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03/13/2022,1.0,Inner Richmond,"(37.78406830168709, -122.46027249627181)",2017,37.78406830168709, -122.46027249627181,06075040100
18763,M170987,500 Block Of Shotwell  Street,San Francisco,CA,94110.0,04/18/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/13/2022,9.0,Mission,"(37.75962769313469, -122.41592301847783)",2017,37.75962769313469, -122.41592301847783,06075022801
18818,M170812,100 Block Of Saint Marys  Avenue,San Francisco,CA,94112.0,04/04/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,05/30/2022,8.0,Outer Mission,"(37.73455221531477, -122.42765260928164)",2017,37.73455221531477, -122.42765260928164,06075025500
19006,M170068,1200 Block Of 32nd  Avenue,San Francisco,CA,94122.0,01/18/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03/13/2022,4.0,Sunset/Parkside,"(37.76388722143464, -122.49118875513003)",2017,37.76388722143464, -122.49118875513003,06075032700
19294,M170602,700 Block Of 20th  Avenue,San Francisco,CA,94121.0,03/15/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,05/02/2022,1.0,Outer Richmond,"(37.77374469181156, -122.47897340765591)",2017,37.77374469181156, -122.47897340765591,06075047702
19314,M170063,0 Block Of Carver  Street,San Francisco,CA,94110.0,01/13/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03/13/2022,9.0,Bernal Heights,"(37.74219615616645, -122.41010216815663)",2017,37.74219615616645, -122.41010216815663,06075025100
19466,M170410,3800 Block Of 21st  Street,San Francisco,CA,94114.0,02/24/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/24/2022,8.0,Castro/Upper Market,"(37.75621451111929, -122.4334438261963)",2017,37.75621451111929, -122.4334438261963,06075020600
19563,M171436,2700 Block Of 22nd  Street,San Francisco,CA,94110.0,05/31/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07/26/2022,9.0,Mission,"(37.75597181053811, -122.40896092041628)",2017,37.75597181053811, -122.40896092041628,06075022803
19647,M170603,1000 Block Of Ingerson  Avenue,San Francisco,CA,94124.0,03/15/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/12/2022,10.0,Bayview Hunters Point,"(37.71968912871711, -122.39387658937704)",2017,37.71968912871711, -122.39387658937704,06075023400
19730,M170918,3400 Block Of 22nd  Street,San Francisco,CA,94110.0,04/04/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,05/30/2022,8.0,Mission,"(37.754997332403214, -122.42513365933961)",2017,37.754997332403214, -122.42513365933961,06075021000
19742,M170308,400 Block Of Kansas  Street,San Francisco,CA,94107.0,02/10/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/09/2022,10.0,Potrero Hill,"(37.76408012043427, -122.40353878017555)",2017,37.76408012043427, -122.40353878017555,06075022704
19967,M171073,200 Block Of Ellington  Avenue,San Francisco,CA,94112.0,05/01/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/27/2022,11.0,Outer Mission,"(37.71337963229011, -122.44512597376756)",2017,37.71337963229011, -122.44512597376756,06075026200
20171,M170810,500 Block Of Vermont  Street,San Francisco,CA,94107.0,04/03/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/02/2022,10.0,Potrero Hill,"(37.76274334217881, -122.40438426497776)",2017,37.76274334217881, -122.40438426497776,06075022704
20246,M170062,100 Block Of Allison  Street,San Francisco,CA,94112.0,01/13/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03/11/2022,11.0,Excelsior,"(37.71300556277144, -122.44192667569736)",2017,37.71300556277144, -122.44192667569736,06075026301
20681,M170981,3800 Block Of Fulton  Street,San Francisco,CA,94118.0,04/12/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/06/2022,1.0,Outer Richmond,"(37.7731433543873, -122.47286657644261)",2017,37.7731433543873, -122.47286657644261,06075047600
21093,M170800,1400 Block Of 31st  Avenue,San Francisco,CA,94122.0,03/24/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11/27/2021,4.0,Sunset/Parkside,"(37.760202506508655, -122.48971864963964)",2017,37.760202506508655, -122.48971864963964,06075032700
21171,M170806,200 Block Of Lincoln  Way,San Francisco,CA,94122.0,03/30/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,05/23/2022,5.0,Inner Sunset,"(37.766087774671476, -122.46055272384265)",2017,37.766087774671476, -122.46055272384265,06075030101
21228,M171559,1300 Block Of 22nd  Avenue,San Francisco,CA,94122.0,06/15/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08/11/2022,4.0,Sunset/Parkside,"(37.76248651219959, -122.48034081423037)",2017,37.76248651219959, -122.48034081423037,06075032601
21260,M170924,300 Block Of Arleta  Avenue,San Francisco,CA,94134.0,04/07/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06/02/2022,10.0,Visitacion Valley,"(37.714716142428784, -122.40998252954466)",2017,37.714716142428784, -122.40998252954466,06075026401
