Total Housing Units,Year,Median Year Structure Built,Median Year Moved In,Percent with Bachelor's degree,Median rent burden,Evictions per units,Percent Black,Percent White,Percent Asian,Percent Native,Neighbors Mean,Number Stops,num shuttle stops
1942.0,2012,1939.0,2005.0,32.8,21.1,0.0005149330587023687,0.0131296252088804,0.7667701121986155,0.11124373358796848,0.0033420864168059203,3.0,27,0.0
1934.0,2013,1939.0,2006.0,35.5,21.8,0.002068252326783868,0.014517299782240502,0.7558674086619889,0.09436244858456327,0.006532784902008228,4.0,27,0.0
1912.0,2016,1939.0,2010.0,1054.0,23.5,0.0020920502092050207,0.029182879377431907,0.7823443579766537,0.10165369649805447,0.004377431906614786,0.0,27,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,4.0,27,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,27,0.0
812.0,2011,1997.0,2005.0,49.6,22.8,0.0024630541871921183,0.06212018906144496,0.6171505739365294,0.22147197839297766,0.01688048615800135,0.0,26,0.0
867.0,2012,1996.0,2006.0,51.8,19.8,0.0011534025374855825,0.09631019387116947,0.6560350218886805,0.1882426516572858,0.025015634771732333,2.0,26,0.0
955.0,2015,1999.0,2011.0,774.0,19.7,0.0010471204188481676,0.09793541556379036,0.6670195870831127,0.18634197988353626,0.0,0.0,26,0.0
1069.0,2011,1939.0,2005.0,40.5,20.1,0.0018709073900841906,0.0026845637583892607,0.7463087248322148,0.13825503355704702,0.0,0.0,12,0.0
1072.0,2012,1939.0,2004.0,39.4,17.6,0.001865671641791045,0.016151361329026302,0.7812644208583295,0.14397784956160592,0.0,2.0,12,0.0
1068.0,2013,1939.0,2005.0,31.1,17.1,0.0009363295880149813,0.025817555938037855,0.770223752151463,0.12091222030981068,0.0,4.0,12,0.0
1090.0,2015,1939.0,2008.0,568.0,16.5,0.0009174311926605504,0.030742954739538857,0.7463706233988044,0.14175918018787362,0.0,1.0,12,0.0
1088.0,2016,1939.0,2009.0,603.0,17.5,0.0009191176470588236,0.02635104957570344,0.7619472979008486,0.14247431889236267,0.0,1.0,12,0.0
1648.0,2011,1955.0,2005.0,37.2,19.1,0.0006067961165048543,0.0,0.8003679852805887,0.13615455381784727,0.0030665440049064702,0.0,14,0.0
1655.0,2012,1952.0,2005.0,41.1,19.4,0.002416918429003021,0.011631663974151859,0.7411954765751212,0.16704361873990306,0.003554119547657512,1.0,14,0.0
1729.0,2013,1946.0,2006.0,42.9,19.9,0.001156737998843262,0.008774678784080225,0.7483547477279849,0.1601378878094641,0.0031338138514572234,5.0,14,0.0
1702.0,2014,1943.0,2008.0,5.4,19.8,0.0011750881316098707,0.009656004828002414,0.7395896197948099,0.17139408569704284,0.0033192516596258297,6.0,14,0.0
1752.0,2015,1939.0,2010.0,1186.0,21.1,0.0017123287671232876,0.011076923076923076,0.7261538461538461,0.18923076923076929,0.0024615384615384608,4.0,14,0.0
1790.0,2016,1939.0,2011.0,1212.0,19.3,0.0011173184357541898,0.014072119613016713,0.7317502198768691,0.16915860451480505,0.0026385224274406327,5.0,14,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,14,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,7.0,14,0.0
1772.0,2011,1939.0,2005.0,31.9,30.0,0.0016930022573363429,0.036802030456852784,0.7189086294416244,0.14170896785109982,0.0,0.0,14,0.0
1818.0,2012,1939.0,2005.0,32.4,28.6,0.0016501650165016502,0.04364368845120858,0.7081468218442256,0.11324977618621307,0.0,3.0,14,0.0
2015.0,2015,1939.0,2007.0,1202.0,26.1,0.0009925558312655087,0.036176694592536175,0.5624523990860625,0.15974866717440975,0.0,0.0,14,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,2.0,14,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,4.0,14,0.0
662.0,2011,1939.0,2002.0,30.8,23.6,0.0015105740181268882,0.028509951586874662,0.6675632060247445,0.2205486820871436,0.012372243141473907,0.0,9,0.0
663.0,2014,1939.0,2004.0,6.7,26.2,0.004524886877828055,0.038288288288288286,0.5351351351351351,0.1801801801801801,0.004054054054054054,0.0,9,0.0
690.0,2015,1939.0,2006.0,500.0,27.2,0.004347826086956522,0.03991507430997877,0.6042462845010615,0.1316348195329087,0.003397027600849257,3.0,9,0.0
691.0,2016,1939.0,2006.0,489.0,30.2,0.004341534008683068,0.030807660283097418,0.5624479600333055,0.13363863447127394,0.002914238134887593,6.0,9,0.0
1633.0,2012,1939.0,2003.0,27.3,27.2,0.0012247397428046538,0.026866283839212468,0.6722723543888434,0.10377358490566037,0.005537325676784249,0.0,6,0.0
1679.0,2013,1939.0,2003.0,27.9,25.2,0.002977963073257892,0.024720423778693348,0.6566607808514813,0.09397684912693742,0.004120070629782225,2.0,6,0.0
1691.0,2014,1939.0,2003.0,5.3,24.5,0.002365464222353637,0.02008113590263692,0.5983772819472617,0.08417849898580122,0.005476673427991886,7.0,6,0.0
1689.0,2015,1939.0,2006.0,982.0,23.0,0.0053285968028419185,0.029801324503311258,0.5993377483443708,0.11196192052980132,0.005173841059602649,9.0,6,0.0
1634.0,2016,1939.0,2009.0,946.0,20.8,0.00550795593635251,0.019840414060815183,0.5911149450075479,0.12076773776148372,0.004744446840629717,13.0,6,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,18.0,6,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,13.0,6,0.0
1530.0,2011,1939.0,2005.0,28.6,33.4,0.00130718954248366,0.07742749054224464,0.6597730138713745,0.12635561160151326,0.003026481715006305,0.0,12,0.0
1547.0,2012,1939.0,2004.0,24.6,28.4,0.0006464124111182935,0.0689348454525239,0.6470980653769179,0.08494551923504559,0.007560595952857459,2.0,12,0.0
1541.0,2013,1939.0,2004.0,21.4,29.2,0.0012978585334198572,0.0513595166163142,0.5879618870555426,0.08993725307924702,0.010922612131071343,3.0,12,0.0
1575.0,2015,1939.0,2006.0,787.0,27.0,0.0012698412698412696,0.02954927997007668,0.5251542921264261,0.07742659435197306,0.004862539741911354,2.0,12,0.0
1610.0,2016,1939.0,2007.0,864.0,26.5,0.0006211180124223603,0.03567035670356704,0.5492883500263575,0.06519065190651907,0.007731505886487436,2.0,12,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,12,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,12,0.0
864.0,2012,1939.0,2003.0,23.2,41.6,0.0011574074074074071,0.12006382130035904,0.6521739130434783,0.0682090147586757,0.0,0.0,6,0.0
876.0,2013,1939.0,2004.0,25.6,37.6,0.001141552511415525,0.07790601813685079,0.6801319043693322,0.08120362737015664,0.0,1.0,6,0.0
887.0,2015,1939.0,2006.0,676.0,22.5,0.0011273957158962795,0.05535924617196702,0.6733411857086768,0.0624263839811543,0.0,1.0,6,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,0.0,6,0.0
1110.0,2012,1939.0,2004.0,23.6,29.0,0.0045045045045045045,0.024455611390284758,0.6462311557788945,0.1319932998324958,0.018090452261306532,0.0,14,0.0
1152.0,2013,1939.0,2005.0,25.1,29.5,0.0026041666666666665,0.0260468183316848,0.7441477085393999,0.0511045169798879,0.0026376524892845372,5.0,14,0.0
1162.0,2014,1939.0,2005.0,6.7,27.6,0.002581755593803787,0.02195673232160155,0.5443978043267679,0.1365837907652567,0.0012915724895059735,8.0,14,0.0
1212.0,2015,1939.0,2007.0,697.0,26.3,0.0008250825082508251,0.033429765348762464,0.4914818386370942,0.10350369656059144,0.0019286403085824488,6.0,14,0.0
1232.0,2016,1939.0,2009.0,643.0,24.8,0.002435064935064935,0.02128335451080051,0.4599745870393901,0.12833545108005082,0.011753494282083865,4.0,14,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,14,0.0
1446.0,2011,1945.0,2002.0,11.8,34.6,0.0006915629322268327,0.2229054573405073,0.1838970023059185,0.5541890853189854,0.005572636433512683,0.0,20,0.0
1458.0,2012,1946.0,2002.0,11.5,34.5,0.0013717421124828533,0.21917286068229466,0.18963217076424624,0.5496474175719459,0.0038117019249094717,1.0,20,0.0
1430.0,2014,1945.0,2004.0,3.4,45.9,0.0006993006993006992,0.14622543950361944,0.15698035160289556,0.6587383660806618,0.0,2.0,20,0.0
1421.0,2015,1944.0,2005.0,558.0,48.0,0.0014074595355383533,0.12066929133858267,0.1204724409448819,0.7228346456692913,0.0021653543307086614,1.0,20,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,2.0,20,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,2.0,20,0.0
1203.0,2013,1951.0,2003.0,13.4,34.1,0.0008312551953449709,0.3326520183955033,0.2212570260602964,0.35258048032703115,0.0061318344404701075,0.0,12,0.0
1268.0,2016,1947.0,2004.0,636.0,31.0,0.002365930599369085,0.2909930715935335,0.14341801385681294,0.4697459584295612,0.0002309468822170901,0.0,12,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,12,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,7.0,12,0.0
1357.0,2013,1975.0,2003.0,12.1,31.9,0.0007369196757553428,0.6612658227848102,0.15949367088607594,0.09088607594936708,0.0,0.0,27,5.0
1583.0,2015,1976.0,2004.0,367.0,31.7,0.0006317119393556537,0.5594600385686737,0.11613456181701308,0.1589886436683094,0.0,1.0,27,5.0
1567.0,2016,1976.0,2005.0,420.0,31.7,0.0012763241863433313,0.6241134751773051,0.0655491081022996,0.13152804642166346,0.0,1.0,27,5.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,27,5.0
1339.0,2014,1941.0,2007.0,5.4,47.0,0.0014936519790888724,0.4551979624913174,0.2565408659411901,0.16508451030331095,0.03727714748784442,0.0,29,0.0
1349.0,2016,1943.0,2011.0,335.0,47.7,0.004447739065974796,0.3595378341640236,0.2054825555052107,0.11123697326687812,0.0020389669234254643,2.0,29,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,6.0,29,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,10.0,29,0.0
1056.0,2015,1997.0,2011.0,455.0,41.7,0.0009469696969696972,0.07302672467371038,0.15009322560596644,0.6889372280919825,0.0,0.0,16,0.0
1046.0,2016,1995.0,2011.0,446.0,38.0,0.0009560229445506693,0.08492038713705903,0.13300031220730565,0.6437714642522635,0.0,1.0,16,0.0
1059.0,2013,1943.0,2005.0,10.5,27.3,0.0009442870632672332,0.15958019375672766,0.2623789020452099,0.1353606027987083,0.01372443487621098,0.0,20,0.0
1052.0,2015,1949.0,2004.0,208.0,32.3,0.0009505703422053232,0.21001344086021506,0.14213709677419356,0.25100806451612906,0.017809139784946238,1.0,20,0.0
1023.0,2016,1951.0,2006.0,245.0,30.2,0.0029325513196480947,0.2131612090680101,0.09130982367758186,0.2418136020151133,0.0,1.0,20,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,4.0,20,0.0
1346.0,2011,1939.0,2005.0,31.0,28.3,0.0014858841010401188,0.049251870324189526,0.7122817955112221,0.12032418952618455,0.00841645885286783,0.0,14,0.0
1377.0,2012,1939.0,2004.0,32.2,29.5,0.0007262164124909223,0.05347091932457786,0.683552220137586,0.19168230143839896,0.0,2.0,14,0.0
1372.0,2013,1941.0,2005.0,35.5,27.3,0.002186588921282799,0.04652567975830816,0.7027190332326284,0.18036253776435046,0.0021148036253776435,3.0,14,0.0
1380.0,2015,1952.0,2006.0,1081.0,26.0,0.0007246376811594202,0.08386908240794856,0.6560490940970193,0.16014026884862653,0.0020455873758036236,3.0,14,0.0
1405.0,2016,1952.0,2008.0,1123.0,22.7,0.0014234875444839859,0.06988950276243094,0.6453038674033149,0.17734806629834254,0.013259668508287293,1.0,14,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,14,0.0
2241.0,2011,1939.0,2005.0,27.3,25.5,0.0013386880856760374,0.05797101449275361,0.6452898550724637,0.161231884057971,0.0036231884057971015,0.0,21,0.0
2251.0,2013,1939.0,2006.0,31.6,24.9,0.0013327410039982233,0.04620176501124762,0.684374459249005,0.14812251254542308,0.0032877660494895307,3.0,21,0.0
2270.0,2014,1939.0,2007.0,6.8,23.3,0.003964757709251103,0.03793855967769011,0.6521739130434783,0.10072183985227463,0.0005036091992613732,3.0,21,0.0
2310.0,2015,1939.0,2008.0,1550.0,21.5,0.0021645021645021645,0.01429051782111634,0.6824142568930733,0.1230665770006725,0.0006724949562878277,12.0,21,0.0
2306.0,2016,1939.0,2011.0,1649.0,21.9,0.0008673026886383347,0.022412318220701454,0.7356715141146278,0.10573139435414884,0.002737382378100941,14.0,21,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,7.0,21,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,21,0.0
1956.0,2013,1939.0,2005.0,27.9,25.7,0.0005112474437627811,0.031376064545047065,0.6880322725235319,0.12259076647243387,0.004482294935006724,0.0,14,4.0
1962.0,2014,1939.0,2006.0,5.7,26.5,0.001529051987767584,0.038151759220008484,0.6454005934718101,0.11933022467147095,0.002543450614667232,1.0,14,4.0
1969.0,2015,1939.0,2008.0,1187.0,27.2,0.002031488065007618,0.024267599475295148,0.6191517271534762,0.1219938784433756,0.010056843025797988,4.0,14,4.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,4.0,14,4.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,14,4.0
1359.0,2011,1939.0,2005.0,30.7,34.7,0.0007358351729212656,0.02660016625103907,0.7043502355223054,0.15073427542255471,0.0060958714325297855,0.0,11,6.0
1388.0,2013,1939.0,2006.0,25.6,35.9,0.001440922190201729,0.06808510638297872,0.5311170212765958,0.14627659574468085,0.002393617021276596,1.0,11,6.0
1413.0,2014,1939.0,2009.0,5.9,29.9,0.0007077140835102619,0.0880334228588481,0.5243210981796479,0.0969859743360191,0.0026857654431512983,2.0,11,6.0
1403.0,2015,1939.0,2011.0,720.0,28.1,0.002138275124732716,0.06769416742218193,0.5554548201873678,0.09579933514656996,0.003022061045633121,3.0,11,6.0
1410.0,2016,1939.0,2010.0,772.0,25.5,0.0014184397163120568,0.07368941641938674,0.4596933728981207,0.10979228486646883,0.0004945598417408506,4.0,11,6.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,11,6.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,11,6.0
1126.0,2011,1941.0,2004.0,35.5,29.0,0.0017761989342806395,0.0267771756455212,0.5686962065667835,0.2741472744660504,0.0,0.0,15,0.0
1167.0,2013,1939.0,2006.0,38.1,26.0,0.001713796058269066,0.021739130434782608,0.5470518165574747,0.281119714115545,0.0,2.0,15,0.0
1162.0,2015,1940.0,2010.0,883.0,28.2,0.0017211703958691911,0.024350649350649352,0.6412337662337663,0.2340909090909091,0.0,2.0,15,0.0
1148.0,2016,1942.0,2011.0,711.0,30.7,0.003484320557491289,0.016863406408094434,0.5770657672849916,0.2829679595278246,0.0,2.0,15,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,6.0,15,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,15,0.0
1583.0,2013,1946.0,2005.0,24.1,33.4,0.0006317119393556537,0.044027493962474455,0.4896897640720788,0.2652795838751625,0.006873490618614156,0.0,22,0.0
1589.0,2015,1944.0,2009.0,757.0,31.0,0.0025173064820641915,0.08944509119130772,0.42607683352735737,0.23185875048506016,0.006014745828482732,1.0,22,0.0
1572.0,2016,1943.0,2010.0,897.0,31.8,0.0019083969465648848,0.09482596425211663,0.3631232361241769,0.24967074317968016,0.008090310442144873,4.0,22,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,7.0,22,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,8.0,22,0.0
2413.0,2011,1939.0,2004.0,26.0,28.0,0.0012432656444260257,0.002679403541472507,0.4494408201304753,0.3843196644920783,0.006873252562907735,0.0,29,0.0
2483.0,2012,1939.0,2004.0,23.2,28.8,0.0012082158679017315,0.00859008131943649,0.44233192074218297,0.3681136181422517,0.006642996220364219,3.0,29,0.0
2631.0,2014,1939.0,2005.0,4.8,28.3,0.0015203344735841885,0.007934682612695492,0.35050597976080955,0.3761499540018399,0.014259429622815088,3.0,29,0.0
2749.0,2015,1939.0,2007.0,1580.0,36.0,0.0014550745725718445,0.009781790820165538,0.3509620552509943,0.39417392239062665,0.0,4.0,29,0.0
2741.0,2016,1939.0,2008.0,1589.0,34.6,0.0018241517694272164,0.012068600465805629,0.35295363116663137,0.4170019055684946,0.0,8.0,29,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,9.0,29,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,8.0,29,0.0
1617.0,2012,1947.0,2003.0,18.9,39.8,0.0006184291898577612,0.0132890365448505,0.2967301975869907,0.5653086203881798,0.0015737016961007168,0.0,18,0.0
1652.0,2013,1946.0,2004.0,18.7,48.4,0.0036319612590799033,0.014863463532665053,0.29312132734185964,0.5613549948150709,0.0015554787417905284,1.0,18,0.0
1725.0,2014,1946.0,2005.0,4.4,43.1,0.002318840579710145,0.02563642882753675,0.27913230548583723,0.5627465041233417,0.002509860164933668,7.0,18,0.0
1743.0,2015,1946.0,2006.0,888.0,34.3,0.004589787722317842,0.02992209631728045,0.2595609065155807,0.5748937677053825,0.013101983002832862,10.0,18,0.0
1719.0,2016,1947.0,2007.0,919.0,37.2,0.004653868528214078,0.026344476744186048,0.27289244186046513,0.5695857558139535,0.01308139534883721,12.0,18,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,16.0,18,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,11.0,18,0.0
1397.0,2011,1943.0,2003.0,16.7,23.4,0.0007158196134574088,0.011923870671864251,0.3130016051364366,0.6138500343957808,0.008025682182985553,0.0,10,0.0
1427.0,2013,1946.0,2005.0,19.6,25.8,0.001401541695865452,0.05222734254992319,0.29536976080754884,0.5780118499012509,0.006583278472679394,1.0,10,0.0
1431.0,2014,1946.0,2005.0,4.6,27.3,0.001397624039133473,0.05688037529319781,0.2818608287724785,0.5799452697419859,0.006059421422986711,2.0,10,0.0
1451.0,2015,1947.0,2006.0,724.0,33.5,0.0006891798759476222,0.04493496255419787,0.20890815924320064,0.5687820260149783,0.0033504138746551053,4.0,10,0.0
1484.0,2016,1947.0,2007.0,752.0,42.3,0.0013477088948787065,0.03655199374511337,0.17748240813135266,0.6030101641907739,0.001954652071931196,3.0,10,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,10,0.0
1303.0,2014,1947.0,2006.0,5.2,35.0,0.0007674597083653107,0.03249844752639205,0.19892361829848887,0.5862140343614158,0.0016559718484785758,0.0,24,0.0
1274.0,2015,1943.0,2005.0,389.0,35.9,0.0023547880690737827,0.023213194868662187,0.14009366727754022,0.6403991040521279,0.0018326206475259624,1.0,24,0.0
1347.0,2016,1945.0,2006.0,466.0,33.4,0.004454342984409799,0.02532179784764718,0.11816838995568685,0.6416965604557924,0.0016881198565098126,4.0,24,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,9.0,24,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,9.0,24,0.0
660.0,2014,1947.0,2008.0,3.7,49.6,0.004545454545454545,0.054162487462387165,0.24874623871614845,0.4994984954864594,0.0,0.0,6,0.0
656.0,2015,1947.0,2009.0,310.0,41.6,0.001524390243902439,0.05896805896805898,0.1931203931203931,0.5587223587223588,0.013759213759213759,3.0,6,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,1.0,6,0.0
1411.0,2013,1960.0,2010.0,19.9,36.9,0.002126151665485471,0.09812734082397004,0.3021223470661673,0.4876404494382022,0.0,0.0,15,0.0
1466.0,2014,1959.0,2010.0,5.0,39.6,0.001364256480218281,0.08933933933933934,0.27002002002002,0.4984984984984985,0.002252252252252252,3.0,15,0.0
1487.0,2015,1959.0,2011.0,775.0,39.5,0.0033624747814391394,0.06472111084961167,0.3292539421040245,0.4850553071310897,0.002118145445987291,5.0,15,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,15,0.0
1568.0,2011,1939.0,2004.0,19.4,36.5,0.0006377551020408162,0.013545953360768177,0.4236968449931413,0.4163237311385459,0.00823045267489712,0.0,18,0.0
1615.0,2013,1939.0,2004.0,18.0,38.3,0.002476780185758514,0.03254437869822485,0.3698224852071006,0.3548446745562129,0.003328402366863905,1.0,18,0.0
1653.0,2014,1939.0,2004.0,4.0,45.5,0.0006049606775559589,0.029919236417033774,0.3241556534508077,0.37132892804698975,0.003120411160058737,4.0,18,0.0
1654.0,2015,1939.0,2006.0,619.0,47.8,0.001813784764207981,0.03408102938619372,0.2856894453138585,0.3712397843853243,0.002956007650843332,5.0,18,0.0
1677.0,2016,1939.0,2004.0,719.0,46.0,0.0017889087656529515,0.03863751906456533,0.2850364345026267,0.3699372987629215,0.0052533468903575645,4.0,18,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,6.0,18,0.0
2044.1584,2018,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,5.0,18,0.0
1014.0,2013,1951.0,2009.0,15.9,33.1,0.0009861932938856016,0.0242624758753791,0.3427074717397298,0.36724565756823824,0.00275709953129308,0.0,9,1.0
1032.0,2015,1951.0,2011.0,554.0,36.0,0.0029069767441860465,0.04804117815270231,0.3588790391764369,0.3428653131255362,0.003431512725193023,1.0,9,1.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,3.0,9,1.0
1429.0,2013,1941.0,2005.0,14.4,41.5,0.0006997900629811056,0.008330027766759222,0.4575565251884173,0.3242760809202697,0.012495041650138834,0.0,27,0.0
1432.0,2014,1943.0,2006.0,4.9,36.6,0.0013966480446927375,0.006866784382970375,0.3507945850500294,0.4712576025112811,0.008828722778104767,1.0,27,0.0
1449.0,2015,1943.0,2006.0,643.0,39.4,0.004140786749482402,0.012861736334405145,0.3227491961414791,0.4350884244372991,0.01587620578778135,3.0,27,0.0
1446.0,2016,1939.0,2008.0,597.0,34.1,0.003457814661134163,0.012164987644934424,0.3351073940315529,0.35164417411138565,0.01064436418931762,8.0,27,0.0
2044.1584,2017,1944.2644230769226,2006.5289389067527,508.8582399999994,28.240319999999965,0.0012669595937409494,0.04388550035077282,0.5149930959273683,0.3350392738745711,0.003473798967250809,11.0,27,0.0
1213.0,2011,1939.0,2005.0,19.4,35.7,0.0008244023083264633,0.008103727714748784,0.3005325306783978,0.4781199351701783,0.011345218800648298,0.0,6,0.0
