,Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Year,Latitude,Longitude,Geoid
11891,M150007,2900 Block Of Diamond  Street,San Francisco,CA,94131.0,01/07/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12/30/2017,8.0,West of Twin Peaks,"(37.73305464021607, -122.43436104779178)",2015,37.73305464021607, -122.43436104779178,06075031100
11905,M153113,2100 Block Of Mason  Street,San Francisco,CA,94133.0,11/09/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,01/01/2021,3.0,North Beach,"(37.80328581335724, -122.41319691609102)",2015,37.80328581335724, -122.41319691609102,06075010400
11914,M140002,400 Block Of 25th  Avenue,San Francisco,CA,94121.0,01/03/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,01/02/2017,1.0,Outer Richmond,"(37.781055840735704, -122.48487234614286)",2014,37.781055840735704, -122.48487234614286,06075042700
11921,M110241,600 Block Of Capp  Street,San Francisco,CA,94110.0,06/02/2011,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,05/27/2014,9.0,Mission,"(37.756297556005116, -122.41780442958944)",2011,37.756297556005116, -122.41780442958944,06075020800
11981,M160818,500 Block Of London  Street,San Francisco,CA,94112.0,03/03/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,04/23/2021,11.0,Excelsior,"(37.72045774558472, -122.43703098813621)",2016,37.72045774558472, -122.43703098813621,06075026004
12054,M131167,800 Block Of Anza  Street,San Francisco,CA,94118.0,07/09/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/01/2016,1.0,Lone Mountain/USF,"(37.7799939924522, -122.45532536932899)",2013,37.7799939924522, -122.45532536932899,06075015600
12095,M161379,500 Block Of 6th  Avenue,San Francisco,CA,94118.0,04/25/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/18/2021,1.0,Inner Richmond,"(37.77816590341364, -122.46400869562801)",2016,37.77816590341364, -122.46400869562801,06075045100
12140,M152338,2300 Block Of 29th  Avenue,San Francisco,CA,94116.0,09/02/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/01/2018,4.0,Sunset/Parkside,"(37.74351525748015, -122.4864029849432)",2015,37.74351525748015, -122.4864029849432,06075032901
12145,M150334,100 Block Of Shakespeare  Street,San Francisco,CA,94112.0,02/17/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,02/10/2018,11.0,Outer Mission,"(37.70875610810467, -122.46326334175065)",2015,37.70875610810467, -122.46326334175065,06075026200
12146,M110953,500 Block Of Cayuga  Avenue,San Francisco,CA,94124.0,09/19/2011,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,09/19/2014,11.0,Outer Mission,"(37.72901688244565, -122.4355293726718)",2011,37.72901688244565, -122.4355293726718,06075025500
12168,M161367,3600 Block Of 17th  Street,San Francisco,CA,94114.0,04/22/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/21/2021,8.0,Castro/Upper Market,"(37.76287659694477, -122.42783247341322)",2016,37.76287659694477, -122.42783247341322,06075020600
12241,M171070,100 Block Of Gaven  Street,San Francisco,CA,94134.0,04/28/2017,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/25/2022,9.0,Portola,"(37.73332302597305, -122.4085946881885)",2017,37.73332302597305, -122.4085946881885,06075025701
12271,M171077,400 Block Of 28th  Avenue,San Francisco,CA,94121.0,05/03/2017,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/27/2022,1.0,Outer Richmond,"(37.780913956844174, -122.48794636978995)",2017,37.780913956844174, -122.48794636978995,06075042700
12288,M130919,1500 Block Of Balboa  Street,San Francisco,CA,94118.0,06/14/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/13/2016,1.0,Outer Richmond,"(37.77666243739915, -122.47535081731719)",2013,37.77666243739915, -122.47535081731719,06075047600
12323,M110961,2900 Block Of Pacific  Avenue,San Francisco,CA,94115.0,10/12/2011,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10/07/2014,2.0,Pacific Heights,"(37.79224704319045, -122.44384135074222)",2011,37.79224704319045, -122.44384135074222,06075013200
12368,M150778,900 Block Of Filbert  Street,San Francisco,CA,94133.0,04/09/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,03/25/2018,3.0,Russian Hill,"(37.80066710994967, -122.4145783548398)",2015,37.80066710994967, -122.4145783548398,06075010300
12391,M140458,400 Block Of Arguello  Boulevard,San Francisco,CA,94118.0,04/01/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,03/31/2017,2.0,Presidio Heights,"(37.78222601089347, -122.45885943727447)",2014,37.78222601089347, -122.45885943727447,06075015400
12404,M162556,1000 Block Of Hampshire  Street,San Francisco,CA,94110.0,08/08/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,09/29/2021,9.0,Mission,"(37.75530340170825, -122.40759419667664)",2016,37.75530340170825, -122.40759419667664,06075022803
12482,M141004,2000 Block Of 14th  Avenue,San Francisco,CA,94116.0,05/21/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,05/20/2017,7.0,Inner Sunset,"(37.749875292915796, -122.47088371036133)",2014,37.749875292915796, -122.47088371036133,06075030302
12483,M120741,2000 Block Of 42nd  Avenue,San Francisco,CA,94116.0,05/18/2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,05/02/2015,4.0,Sunset/Parkside,"(37.748494119932616, -122.5007227638414)",2012,37.748494119932616, -122.5007227638414,06075035300
12492,M171401,2700 Block Of San Bruno  Avenue,San Francisco,CA,94134.0,05/26/2017,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/24/2022,9.0,Portola,"(37.72705074660702, -122.40328182071414)",2017,37.72705074660702, -122.40328182071414,06075025702
12515,M150345,3500 Block Of Market  Street,San Francisco,CA,94131.0,02/25/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,02/25/2018,8.0,Twin Peaks,"(37.75664184562346, -122.44151015256718)",2015,37.75664184562346, -122.44151015256718,06075020402
12524,M152607,1800 Block Of Noriega  Street,San Francisco,CA,94122.0,10/02/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11/30/2020,4.0,Sunset/Parkside,"(37.75398841945035, -122.48344048990064)",2015,37.75398841945035, -122.48344048990064,06075032802
12536,M131680,1400 Block Of 29th  Avenue,San Francisco,CA,94122.0,09/12/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/30/2016,4.0,Sunset/Parkside,"(37.76029699303496, -122.48757474703228)",2013,37.76029699303496, -122.48757474703228,06075032700
12574,M141764,2400 Block Of 15th  Street,San Francisco,CA,94114.0,08/20/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/19/2017,8.0,Castro/Upper Market,"(37.76613013962205, -122.43778695130351)",2014,37.76613013962205, -122.43778695130351,06075017000
12577,M181519,2300 Block Of Bryant  Street,San Francisco,CA,94110.0,05/25/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/19/2023,9.0,Mission,"(37.756798160394425, -122.40945525050917)",2018,37.756798160394425, -122.40945525050917,06075022803
12579,M181628,2900 Block Of Franklin  Street,San Francisco,CA,94123.0,05/23/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/17/2023,2.0,Marina,"(37.80157496720597, -122.42634704460313)",2018,37.80157496720597, -122.42634704460313,06075012901
12584,M181515,500 Block Of 36th  Avenue,San Francisco,CA,94121.0,05/16/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/10/2023,1.0,Outer Richmond,"(37.77858614352037, -122.49652072205475)",2018,37.77858614352037, -122.49652072205475,06075047802
12586,M181391,0 Block Of Alta  Street,San Francisco,CA,94133.0,05/02/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/29/2023,3.0,North Beach,"(37.801624497808525, -122.40401479746467)",2018,37.801624497808525, -122.40401479746467,06075010400
12588,M181399,300 Block Of 28th  Avenue,San Francisco,CA,94121.0,05/04/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/01/2023,1.0,Outer Richmond,"(37.78280273066265, -122.48822032671833)",2018,37.78280273066265, -122.48822032671833,06075042700
12594,M181394,2000 Block Of 20th  Avenue,San Francisco,CA,94116.0,05/03/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/30/2023,4.0,Sunset/Parkside,"(37.74953353388782, -122.477149351811)",2018,37.74953353388782, -122.477149351811,06075032801
12629,M142470,3500 Block Of Pierce  Street,San Francisco,CA,94123.0,11/25/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11/22/2017,2.0,Marina,"(37.803352069194894, -122.44000113224583)",2014,37.803352069194894, -122.44000113224583,06075012601
12633,M121575,400 Block Of Missouri  Street,San Francisco,CA,94107.0,09/11/2012,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,09/07/2015,10.0,Potrero Hill,"(37.76065890650071, -122.39641349897194)",2012,37.76065890650071, -122.39641349897194,06075022702
12638,M141753,200 Block Of Jules  Avenue,San Francisco,CA,94112.0,08/07/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/05/2017,7.0,Oceanview/Merced/Ingleside,"(37.72273698457182, -122.46117723871889)",2014,37.72273698457182, -122.46117723871889,06075031201
12642,M141775,0 Block Of Red Rock  Way,San Francisco,CA,94131.0,08/28/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/22/2017,8.0,Noe Valley,"(37.746036675352386, -122.4421966322588)",2014,37.746036675352386, -122.4421966322588,06075021600
12645,M153235,600 Block Of Precita  Avenue,San Francisco,CA,94110.0,11/23/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,01/18/2021,9.0,Bernal Heights,"(37.74770501564262, -122.4090839349737)",2015,37.74770501564262, -122.4090839349737,06075025100
12678,M181626,500 Block Of Naples  Street,San Francisco,CA,94112.0,05/21/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/17/2023,11.0,Excelsior,"(37.720105430381324, -122.43185435703286)",2018,37.720105430381324, -122.43185435703286,06075026001
12680,M181392,1900 Block Of San Jose  Avenue,San Francisco,CA,94112.0,05/03/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/27/2023,11.0,Outer Mission,"(37.725359913520364, -122.4426690879814)",2018,37.725359913520364, -122.4426690879814,06075025500
12684,M181516,4200 Block Of Mission  Street,San Francisco,CA,94112.0,05/25/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/17/2023,11.0,Outer Mission,"(37.72959680824884, -122.43058190418999)",2018,37.72959680824884, -122.43058190418999,06075025500
12689,M181509,4200 Block Of Mission  Street,San Francisco,CA,94112.0,05/11/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/03/2023,11.0,Outer Mission,"(37.72959680824884, -122.43058190418999)",2018,37.72959680824884, -122.43058190418999,06075025500
12703,M150978,300 Block Of 6th  Avenue,San Francisco,CA,94118.0,04/28/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,04/27/2018,1.0,Inner Richmond,"(37.78197612315379, -122.46442117603505)",2015,37.78197612315379, -122.46442117603505,06075040200
12722,M151996,200 Block Of Paris  Street,San Francisco,CA,94112.0,08/04/2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/03/2018,11.0,Excelsior,"(37.72468195455666, -122.43258339789726)",2015,37.72468195455666, -122.43258339789726,06075026001
12750,M170413,0 Block Of Putnam  Street,San Francisco,CA,94110.0,02/24/2017,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,04/23/2022,9.0,Bernal Heights,"(37.73897013989709, -122.41073715121414)",2017,37.73897013989709, -122.41073715121414,06075025402
12762,M130931,100 Block Of Sylvan  Drive,San Francisco,CA,94132.0,06/24/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/21/2016,7.0,Sunset/Parkside,"(37.73160844607933, -122.4854173330232)",2013,37.73160844607933, -122.4854173330232,06075033100
12767,M141290,0 Block Of Baltimore  Way,San Francisco,CA,94112.0,06/06/2014,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/03/2017,11.0,Excelsior,"(37.70994104578455, -122.43103044252581)",2014,37.70994104578455, -122.43103044252581,06075026302
12809,M131151,100 Block Of 5th  Avenue,San Francisco,CA,94118.0,06/19/2013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,06/14/2016,2.0,Inner Richmond,"(37.78592291496602, -122.46362957200184)",2013,37.78592291496602, -122.46362957200184,06075040100
12819,M163840,2400 Block Of 24th  Street,San Francisco,CA,94110.0,12/15/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,02/11/2022,10.0,Mission,"(37.75320466482559, -122.40388956144268)",2016,37.75320466482559, -122.40388956144268,06075022903
12825,M181630,600 Block Of Teresita  Boulevard,San Francisco,CA,94127.0,05/24/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,03/17/2023,7.0,West of Twin Peaks,"(37.73645916530196, -122.44584029728887)",2018,37.73645916530196, -122.44584029728887,06075030700
12830,M181397,100 Block Of Venus  Street,San Francisco,CA,94124.0,05/04/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/29/2023,10.0,Bayview Hunters Point,"(37.730736507827224, -122.39784458280242)",2018,37.730736507827224, -122.39784458280242,06075023003
12854,M160708,731700 Block Of Banks  Street,San Francisco,CA,94110.0,02/29/2016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,04/26/2021,9.0,Bernal Heights,"(37.73431654634691, -122.41303713928006)",2016,37.73431654634691, -122.41303713928006,06075025403
12857,M181833,0 Block Of Avalon  Avenue,San Francisco,CA,94112.0,06/11/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/06/2023,11.0,Excelsior,"(37.727426934494055, -122.4321430014902)",2018,37.727426934494055, -122.4321430014902,06075026001
12859,M181721,300 Block Of Bartlett  Street,San Francisco,CA,94110.0,05/31/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/24/2023,9.0,Mission,"(37.75136772260972, -122.41954748942733)",2018,37.75136772260972, -122.41954748942733,06075020900
12860,M181724,1300 Block Of Alabama  Street,San Francisco,CA,94110.0,06/06/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,07/31/2023,9.0,Mission,"(37.75028689874878, -122.41080333339201)",2018,37.75028689874878, -122.41080333339201,06075022902
12866,M181756,3600 Block Of 22nd  Street,San Francisco,CA,94114.0,06/08/2018,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,08/04/2023,8.0,Noe Valley,"(37.75480962823458, -122.42828743573473)",2018,37.75480962823458, -122.42828743573473,06075021100
